hotel_name,reviewer_name,ethnicity,num_reviews,date,rating,neg_review,pos_review
Back Bay Beacon,Robert,Ireland,27 Reviews,November 20  2016,6.7,the bed was old and creaky....Guys! Invest in a quality bed! Business travellers need a good night's sleep. The TV was hit and miss on the sound...sometimes it worked. sometimes it didn't. Wifi didn't work at all one night but was fixed within hours of being reported.,Location was very central. Access was smooth. Late checkout was very much appreciated.
Back Bay Beacon,Mary,Ireland,8 Reviews,November 18  2016,7.0,This is a remotely controlled location.  When my partner arrived off a transatlantic flight. the room code he was given didn't work and it took a while to sort this out over the phone.  We would have liked to be able to leave luggage at this location as we had a whole day in Boston after check-out time. An alternative location was offered but it was quite a distance away.,The apartment was clean. spacious and comfortable. Everything worked and the wi-fi was efficient. We needed a left luggage option. which was offered at an alternative location where the staff was very friendly and helpful.
Back Bay Beacon,Dawn,United States of America,1 review,November 13  2016,10,Didn't realize the elevator was there until after I walked up the stairs with luggage..no real problems.,Great location to walk to just about everything. short cab ride if needed. Boston Commons is practically your back yard
Back Bay Beacon,Jenise,United States of America,1 review,October 30  2016,2.9,Dirty no heat windows stuck opeb,Funky cute but dirty and windows didn't close and it was 42 degrees outside and heater did not work and staff was like "well I guess I could walk over but it will take awhile"
Back Bay Beacon,Erin,United States of America,1 review,October 27  2016,8.8,Kitchen faucet leaked slightly and blow dryer needed to be replaced. but that was completed within a few hours.  The front door did not have an inside "hotel style" lock. which left me feeling a little uneasy with only the keypad.,Stayed in 113 Beacon 1F; completely renovated two bedroom with kitchen and living room. gorgeous architecture. plenty of space.  Great location being a mile or so from the Hynes Convention center.
Back Bay Beacon,Rhona_J,United Kingdom,3 Reviews,October 17  2016,9.2,Apartment 1F provided two double rooms. open off the main lounge. no windows to outside. noise within apartment and other apartments travels.,Location ideal for exploring Boston. Apartment was well equipped and had everything needed for a holiday stay.
Back Bay Beacon,K&amp;BM,Australia,6 Reviews,October 13  2016,9.2,No information pack in the apartment which was disappointing.  Tallboy drawers broken and couldn't be used.,Great location. lovely apartment with good facilities. Good value for money for such a perfect location and apartment style.
Back Bay Beacon,Robert,United Kingdom,17 Reviews,September 27  2016,8.8,Very noisy. as our apartment was right next to the front door. you could hear everyone coming and going.  You could also hear everything from the upstairs apartment when they started moving at 5am every morning.,Great location
Back Bay Beacon,Jo,New Zealand,13 Reviews,September 1  2016,10,The bathrooms could do with an update... they were clean though.,We loved staying here! Such a quirky little place... the spiral staircase. the loft style bedrooms. the split levels. So much more interesting that the usual hotel accommodation. Also the location was perfect!
Back Bay Beacon,Kathlyn,United States of America,3 Reviews,August 6  2016,9.6,I found the bed sort of uncomfortable.,Spacious and attractive for two and we had two family members over for dinner. Excellent location and beautiful neighborhood.loved staying in a Boston brownstone. We made all our meals there.
Back Bay Beacon,Joanna,United Kingdom,5 Reviews,August 2  2016,5.0,Really disappointed with this apartment. Photos were not representative. It is very dark inside and needs a refurb. The 2 bathrooms were clean but mirrors and tiles were cracked; no plug for the bath. Carpet throughout stained and worn. No lift in the building; access is up a narrow staircase. No room to stand up in the bedrooms for anyone over 6 feet tall. The kitchen was nice but the whole place was claustrophobic and gloomy.,Good location for sightseeing.
Back Bay Beacon,Justine,United States of America,5 Reviews,July 26  2016,8.3,I requested a late check-out time which the staff told me was fine but when I arrived at my room after breakfast the cleaning staff was already in there. There were a few light bulbs out we're not working therefore we did not have a lot of lights. If you want to leave laid there is no place to put your luggage unless you drive to a different location. I felt like that was very inconvenient for us and that we had later flight and did not have anywhere close by to store our luggage.,I love the location of the property for the price. It was a very unique place to stay at. The size of the place was just right for us.
Back Bay Beacon,Mt,United Kingdom,2 Reviews,July 10  2016,7.9,The rooms were a good size and we were impressed with the design of the property when we first arrived however the overall finish was not great everywhere. There was a glass panel missing from the bathroom wall and the tiling was not well finished. I think it would help to have a welcome pack with information on where to find the washing facilities. what to do with trash. some maps and also how best to book a taxi when it was time to leave.,The property was in an excellent location beside Boston Common making it very easy to walk to different locations. The rooms were a good size and we were fortunate to be located on the first floor so only a few steps up to the front door to manage with our cases when we arrived. We weren't able to have a late check out but the staff were very helpful and we were able to leave our bags at their office. This worked out well for us and meant we didn't waste our last day in the city before heading to the airport.
